Date,Open,High,Low,Close,Adj Close,Volume
2021-01-27,169.119995,170.919998,167.449997,167.880005,166.839630,14207300
2021-01-28,168.199997,170.860001,167.800003,169.160004,168.111710,8944400
2021-01-29,164.259995,166.000000,160.550003,163.130005,162.119080,22468800
2021-02-01,165.309998,165.309998,162.600006,162.710007,161.701675,9971400
2021-02-02,163.380005,163.660004,161.179993,161.250000,160.250717,11443300
2021-02-03,160.940002,161.520004,159.570007,160.500000,159.505371,8601900
2021-02-04,161.000000,162.089996,159.759995,161.990005,160.986145,7758100
2021-02-05,164.860001,165.440002,163.860001,164.449997,163.430878,9484600
2021-02-08,165.029999,165.919998,163.880005,164.919998,163.897980,6035300
2021-02-09,165.199997,166.589996,164.970001,166.270004,165.239609,5544200
2021-02-10,167.889999,167.940002,165.699997,166.809998,165.776260,5921300
2021-02-11,167.000000,167.380005,165.600006,166.059998,165.030914,4868300
2021-02-12,164.399994,166.850006,164.000000,166.580002,165.547684,4411300
2021-02-16,166.580002,167.050003,164.639999,165.070007,164.047058,5656100
2021-02-17,164.970001,166.089996,164.360001,165.660004,164.633392,6676700
2021-02-18,164.960007,166.160004,164.300003,165.740005,164.712906,5189100
2021-02-19,165.600006,165.960007,162.910004,162.979996,161.969986,8190900
2021-02-22,161.869995,162.539993,160.289993,161.869995,161.869995,6447100
2021-02-23,161.479996,163.190002,160.399994,160.440002,160.440002,7042800
2021-02-24,162.399994,164.389999,160.919998,162.589996,162.589996,10286100
2021-02-25,163.130005,163.699997,161.990005,162.759995,162.759995,9719700
2021-02-26,162.000000,162.410004,157.970001,158.460007,158.460007,14356800
2021-03-01,161.449997,161.529999,159.089996,159.320007,159.320007,10539500
2021-03-02,159.779999,160.779999,158.600006,159.020004,159.020004,7605800
2021-03-03,158.250000,158.899994,156.059998,156.220001,156.220001,8489900
2021-03-04,155.990005,156.100006,151.470001,153.070007,153.070007,11010800
2021-03-05,153.979996,156.690002,153.130005,156.100006,156.100006,8328000
2021-03-08,157.000000,159.330002,155.979996,157.399994,157.399994,6544200
2021-03-09,156.889999,160.750000,156.889999,157.699997,157.699997,7450700
2021-03-10,158.820007,159.899994,157.360001,159.149994,159.149994,6632600
2021-03-11,159.539993,160.630005,158.919998,159.139999,159.139999,6300900
2021-03-12,159.279999,160.309998,159.190002,159.600006,159.600006,5473300
2021-03-15,159.750000,160.660004,158.500000,160.419998,160.419998,5524100
2021-03-16,160.460007,161.679993,160.240005,161.369995,161.369995,6363800
2021-03-17,160.830002,161.729996,159.529999,160.770004,160.770004,5928700
2021-03-18,160.210007,161.490005,159.960007,160.470001,160.470001,4800000
2021-03-19,160.690002,161.500000,159.470001,160.039993,160.039993,14884500
2021-03-22,158.309998,160.649994,158.000000,160.500000,160.500000,7544100
2021-03-23,160.210007,161.199997,158.880005,160.350006,160.350006,7178300
2021-03-24,160.100006,162.479996,159.820007,161.910004,161.910004,6370100
2021-03-25,162.440002,162.449997,160.639999,161.970001,161.970001,6269800
2021-03-26,162.089996,165.100006,161.380005,164.929993,164.929993,7617900
2021-03-29,163.830002,167.029999,163.630005,166.039993,166.039993,8535100
2021-03-30,165.020004,165.660004,164.229996,165.009995,165.009995,7236300
2021-03-31,164.960007,165.389999,163.699997,164.350006,164.350006,8281500
2021-04-01,162.600006,163.839996,162.259995,162.830002,162.830002,7226600
2021-04-05,163.639999,164.750000,162.660004,163.429993,163.429993,7387100
2021-04-06,164.080002,164.520004,163.000000,163.389999,163.389999,5074200
2021-04-07,163.550003,164.279999,163.320007,163.610001,163.610001,4608000
2021-04-08,164.000000,164.110001,162.850006,162.970001,162.970001,5039400
2021-04-09,162.119995,162.929993,159.779999,161.250000,161.250000,8411500
2021-04-12,161.089996,162.080002,160.339996,161.639999,161.639999,5022800
2021-04-13,156.860001,159.929993,156.529999,159.479996,159.479996,18424100
2021-04-14,157.830002,160.110001,157.539993,159.919998,159.919998,7718300
2021-04-15,160.720001,162.389999,160.229996,160.389999,160.389999,7524600
2021-04-16,161.339996,162.509995,160.559998,162.240005,162.240005,9048800
